timestamp,r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,ES_SENSOR_KB_SENT,ES_SENSOR_KB_RECV
1649672378,2,0,0,3221744,28632,570916,0,0,0,0,47175,137314,6,12,82,0,0,15.5053,0.992578
1649672392,4,0,0,3221988,28640,570916,0,0,0,0,44014,128171,2,17,81,0,0,15.4924,0.979688
1649672406,4,0,0,3221728,28648,570908,0,0,0,0,58101,142722,3,29,68,0,0,19.1299,1.22461
1649672420,4,0,0,3221604,28652,570908,0,0,0,0,58371,143459,1,23,76,0,0,15.5053,1.00547
1649672434,1,0,0,3221008,28656,570908,0,0,0,0,63086,155310,1,19,80,0,0,15.1025,0.966797
1649672448,4,0,0,3221392,28660,570908,0,0,0,0,56023,137392,5,20,74,0,0,19.1299,1.22461
1649672462,2,0,0,3221360,28668,570908,0,0,0,0,57654,142193,2,20,78,0,0,19.1299,1.21172
1649672476,4,0,0,3222116,28672,570908,0,0,0,0,55731,141414,2,22,77,0,0,15.5053,0.992578
1649672490,4,0,0,3221760,28676,570908,0,0,0,0,59754,147538,2,18,80,0,0,14.9012,0.966797
1649672504,5,0,0,3221760,28680,570900,0,0,0,0,57572,142607,2,26,72,0,0,15.3039,0.979688
1649672518,2,0,0,3220980,28688,570900,0,0,0,0,55892,137621,5,20,75,0,0,15.5053,0.992578
1649672532,3,0,0,3221248,28696,570900,0,0,0,0,57544,142653,1,19,80,0,0,14.6998,0.941016
1649672546,2,0,0,3221508,28700,570900,0,0,0,0,59576,147147,2,22,76,0,0,15.5053,0.992578
1649672560,2,0,0,3221088,28708,570900,0,0,0,0,57745,143034,2,20,78,0,0,19.1299,1.2375
1649672574,2,0,0,3222108,28712,570900,0,0,0,0,57900,143562,1,17,81,0,0,18.123,1.14727
1649672588,4,0,0,3219140,28720,570908,0,0,0,0,44652,126034,5,19,76,0,0,19.1299,1.21172
